"parent mass","GNPSLibraryURL","AllGroups","G3","GNPSLinkout_Network","Data_Collector","tags","UniqueFileSources","RTMean","G5","G4","SpectrumID","G6","Instrument","MQScore","GNPSLinkout_Cluster","Smiles","IonMode","Library_Class","Adduct","SharedPeaks","Compound_Source","Compound_Name","G1","number of spectra","charge","componentindex","PI","MZErrorPPM","sum(precursor intensity)","INCHI","G2","Ion_Source","RTConsensus","MassDiff","precursor mass","DefaultGroups","cluster index","id"
790.431,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S673-3-Me.mzXML|S673-3-Bu.mzXML",914.99125,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=319393&show=true","","","","","","","",4,4,0,"-1","","",2265510,"",0,"",0,"",790.431,"G1",319393,"319393"
470.228,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S143-3-Me.mzXML|Y281-3-Me.mzXML",530.593,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=168710&show=true","","","","","","","",2,2,0,"-1","","",230051,"",0,"",0,"",470.228,"G1",168710,"168710"
441.193,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00004751279"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","Damien OLIVIER","nan","R416-3-Bu.mzXML|Y679-3-Bu.mzXML|S673-3-EA.mzXML|X482-3-Bu.mzXML|S673-3-Bu.mzXML|X482-3-EA.mzXML|Y254-3-EA.mzXML|Y282-3-Bu.mzXML|Y244-3-Bu.mzXML|S996-3-EA.mzXML|R921-3-EA.mzXML|T799-3-Bu.mzXML|X891-3-EA.mzXML|Y679-3-EA.mzXML|H941-3-EA.mzXML|R107-3-EA.mzXML|B458-3-EA.mzXML|Y231-3-EA.mzXML|X891-3-Bu.mzXML|X891-3-Me.mzXML|H996-3-EA.mzXML|T138-3-EA.mzXML|H646-3-EA.mzXML|T849-3-Bu.mzXML|T138-3-Bu.mzXML|R416-3-EA.mzXML",738.4850625,0,0,"CCMSLIB00004751279",0,"qTof","0.08912869999999999","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=140226&show=true","O=C(OC1=C2C(CCCCC)=C(C(O)=O)C(O)=C1)C(C(O2)=CC(OC)=C3)=C3CCCCC","Negative","3","M-H","7","Isolated","Colensoic acid",48,48,0,"-1","Joel BOUSTIE Pierre LE POGAM","13.5576",3375890,"InChI=1S/C25H30O7/c1-4-6-8-10-15-12-16(30-3)13-19-21(15)25(29)32-20-14-18(26)22(24(27)28)17(23(20)31-19)11-9-7-5-2/h12-14,26H,4-11H2,1-3H3,(H,27,28)",0,"LC-ESI",0,"0.00598145",441.193,"G1",140226,"140226"
825.302,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Y282-3-Bu.mzXML|S960-3-Bu.mzXML|R425-3-EA.mzXML|T250-3-Bu.mzXML|H962-3-EA.mzXML|S673-3-Me.mzXML",900.831714285714,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=326394&show=true","","","","","","","",7,7,0,"-1","","",4128580,"",0,"",0,"",825.302,"G1",326394,"326394"
855.567,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","R107-3-EA.mzXML|R107-3-Me.mzXML|X891-3-EA.mzXML|X891-3-Bu.mzXML",1104.82740740741,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=331874&show=true","","","","","","","",27,27,0,"18","","",1162480,"",0,"",0,"",855.567,"G1",331874,"331874"
783.167,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","X814-3-Bu.mzXML|T850-3-Bu.mzXML|T850-3-Me.mzXML|Y234-3-Me.mzXML|X814-3-Me.mzXML",870.2096,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=318748&show=true","","","","","","","",5,5,0,"-1","","",342371,"",0,"",0,"",783.167,"G1",318748,"318748"
874.783,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H963-3-Bu.mzXML|S960-3-EA.mzXML|S744-3-EA.mzXML|S744-3-Bu.mzXML|S673-3-Bu.mzXML",911.826,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=334909&show=true","","","","","","","",5,5,0,"-1","","",4855760,"",0,"",0,"",874.783,"G1",334909,"334909"
985.272,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T800-3-Bu.mzXML",749.579,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=344412&show=true","","","","","","","",2,2,0,"30","","",104827,"",0,"",0,"",985.272,"G1",344412,"344412"
1177.62,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000840338"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","Esposito","nan","H964-3-Me.mzXML|H905-3-Me.mzXML",671.183,0,0,"CCMSLIB00000840338",0,"qTof","0.13606300000000002","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=249157&show=true","O=C1C(C)=C[C@]([H])([C@@]1(CC(C=O)=C[C@]23[H])[H])[C@@]2(O)[C@H](C)[C@@H](OC(/C=C\\C=C\\CCCCC)=O)[C@@]4(OC(C(C)C)=O)C(C)([C@]43[H])C","Positive","1","M+Na","7","Crude","12b-O-[deca-2Z,4E-dienoyl]-13-isobutyroyloxy-4,20-dideoxyphorbol-20-oxo",2,2,0,"-1","LITAUDON/TOUBOUL","1.76069",197474,"InChI=1S/C34H46O7/c1-8-9-10-11-12-13-14-15-27(36)40-30-22(5)33(39)25-16-21(4)28(37)24(25)17-23(19-35)18-26(33)29-32(6,7)34(29,30)41-31(38)20(2)3/h12-16,18-20,22,24-26,29-30,39H,8-11,17H2,1-7H3/b13-12+,15-14-/t22-,24+,25-,26+,29-,30-,33+,34-/m1/s1",0,"LC-ESI",0,"588.308",589.31,"G1",249157,"249157"
814.907,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S744-3-Bu.mzXML",1092.345,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=323434&show=true","","","","","","","",2,2,0,"-1","","",1820530,"",0,"",0,"",814.907,"G1",323434,"323434"
470.371,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00006584273"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=382fedaf8ec0400b9323e2a170083f89&show=true","Emily Gentry","nan","Q768-3-Me.mzXML",1278.79666666667,0,0,"CCMSLIB00006584273",0,"qToF","0.155282","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=169903&show=true","C[C@H](CCC(N[C@H](C(O)=O)C(C)CC)=O)[C@H]1CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C","Positive","2","M-2H2O+H","6","Crude","Ile/Leu-DCA",3,3,0,"9","Dorrestein","16.9988",310264,"InChI=1S/C30H51NO5/c1-6-17(2)27(28(35)36)31-26(34)12-7-18(3)22-10-11-23-21-9-8-19-15-20(32)13-14-29(19,4)24(21)16-25(33)30(22,23)5/h17-25,27,32-33H,6-16H2,1-5H3,(H,31,34)(H,35,36)/t17?,18-,19-,20-,21+,22-,23+,24+,25+,27?,29+,30-/m1/s1",0,"ESI",0,"0.00799561",470.371,"G1",169903,"169903"
431.25,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H646-3-Me.mzXML|X891-3-Me.mzXML|Q768-3-Me.mzXML|T029-3-Me.mzXML|Y678-3-Me.mzXML|R416-3-Me.mzXML|S197-3-Me.mzXML|R894-3-Me.mzXML|S205-3-Me.mzXML|B440-3-Me.mzXML|S991-3-Me.mzXML|S996-3-Me.mzXML|R551-3-Me.mzXML|T569-3-Me.mzXML",561.83344,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=111507&show=true","","","","","","","",25,25,0,"-1","","",1538710,"",0,"",0,"",431.25,"G1",111507,"111507"
507.313,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=44&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H941-3-Bu.mzXML|Y678-3-Bu.mzXML|R699-3-Bu.mzXML|T148-3-Bu.mzXML|S197-3-Bu.mzXML",673.6942,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=203622&show=true","","","","","","","",10,10,0,"44","","",407442,"",0,"",0,"",507.313,"G1",203622,"203622"
412.084,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","R114-3-Me.mzXML|T045-3-Me.mzXML",443.332,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=16865&show=true","","","","","","","",4,4,0,"-1","","",629930,"",0,"",0,"",412.084,"G1",16865,"16865"
803.385,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000085130"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","VP/LMS","nan","Y681-3-Me.mzXML|B476-3-Me.mzXML|S416-3-Me.mzXML|T138-3-Me.mzXML|Y694-3-Me.mzXML",613.363625,0,0,"CCMSLIB00000085130",0,"qTof","0.100858","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=6823&show=true","COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc4c(=O)c(cn(C5CC5)c14)C(=O)O.Cl","Positive","1","M+H","10","NIH Pharmacologically Active Library","MLS001401368-01!Moxifloxacin hydrochloride",8,8,0,"-1","Dorrestein","27.3925",834539,"InChI=1S/C21H24FN3O4.ClH/c1-29-20-17-13(19(26)14(21(27)28)9-25(17)12-4-5-12)7-15(22)18(20)24-8-11-3-2-6-23-16(11)10-24;/h7,9,11-12,16,23H,2-6,8,10H2,1H3,(H,27,28);1H/t11-,16+;/m0./s1",0,"LC-ESI",0,"401.2",402.192,"G1",6823,"6823"
422.757,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","B458-3-Me.mzXML|H718-3-Me.mzXML",614.0755,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=81661&show=true","","","","","","","",2,2,0,"-1","","",203676,"",0,"",0,"",422.757,"G1",81661,"81661"
423.214,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00006570651"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","BMDMS-NP","nan","H996-3-Bu.mzXML",997.612,0,0,"CCMSLIB00006570651",0,"Orbitrap","0.0571054","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=81783&show=true","O=C(OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)C)C32OC3)C","Positive","1","[M+H]+","7","Commercial standard","valtrate",2,2,0,"-1","BMDMS-NP","33.0271",78603,"InChI=1S/C22H30O8/c1-12(2)6-18(24)29-17-8-16-15(9-26-14(5)23)10-27-21(20(16)22(17)11-28-22)30-19(25)7-13(3)4/h8,10,12-13,17,20-21H,6-7,9,11H2,1-5H3",0,"ESI",0,"0.013977100000000001",423.214,"G1",81783,"81783"
477.272,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T138-3-Bu.mzXML|Y231-3-Bu.mzXML|R107-3-Me.mzXML|S960-3-Bu.mzXML|R416-3-Bu.mzXML",630.937,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=174556&show=true","","","","","","","",6,6,0,"-1","","",395358,"",0,"",0,"",477.272,"G1",174556,"174556"
890.487,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T029-3-Bu.mzXML|P105-3-Bu.mzXML",709.192333333333,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=152962&show=true","","","","","","","",3,3,0,"-1","","",72484,"",0,"",0,"",445.743,"G1",152962,"152962"
555.293,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T045-3-EA.mzXML|H646-3-EA.mzXML",1090.91333333333,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=227304&show=true","","","","","","","",3,3,0,"-1","","",53355,"",0,"",0,"",555.293,"G1",227304,"227304"
408.366,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S143-3-EA.mzXML",334.50325,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=11848&show=true","","","","","","","",8,8,0,"-1","","",1569770,"",0,"",0,"",408.366,"G1",11848,"11848"
483.205,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000001672"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=382fedaf8ec0400b9323e2a170083f89&show=true","Max","nan","R416-3-Bu.mzXML|Q884-3-Bu.mzXML|H718-3-Bu.mzXML|S673-3-EA.mzXML|Y244-3-Me.mzXML|Y011-3-Bu.mzXML|S673-3-Bu.mzXML|Y011-3-Me.mzXML|S325-3-EA.mzXML|R425-3-Bu.mzXML|H963-3-EA.mzXML|Y244-3-EA.mzXML|H964-3-Bu.mzXML|S991-3-Me.mzXML|Y694-3-EA.mzXML|Q884-3-EA.mzXML|Y260-3-Me.mzXML|S243-3-EA.mzXML|Y282-3-Bu.mzXML|H721-3-Me.mzXML|T799-3-EA.mzXML|H941-3-Me.mzXML|S197-3-EA.mzXML|Y231-3-Me.mzXML|Y260-3-EA.mzXML|H721-3-EA.mzXML|H963-3-Bu.mzXML|S325-3-Bu.mzXML|R921-3-Me.mzXML|H721-3-Bu.mzXML|Y678-3-EA.mzXML|H713-3-EA.mzXML|R425-3-Me.mzXML|S744-3-EA.mzXML|T799-3-Bu.mzXML|R416-3-Me.mzXML|Y231-3-Bu.mzXML|X891-3-EA.mzXML|S051-3-EA.mzXML|S243-3-Bu.mzXML|H941-3-EA.mzXML|T138-3-Me.mzXML|Q884-3-Me.mzXML|S820-3-EA.mzXML|R921-3-Bu.mzXML|Y260-3-Bu.mzXML|S205-3-Bu.mzXML|S744-3-Me.mzXML|S205-3-Me.mzXML|Y230-3-EA.mzXML|H643-3-EA.mzXML|Y231-3-EA.mzXML|H905-3-Bu.mzXML|H646-3-Me.mzXML|S296-3-Bu.mzXML|S848-3-EA.mzXML|H646-3-Bu.mzXML|X891-3-Bu.mzXML|X891-3-Me.mzXML|Y011-3-EA.mzXML|S205-3-EA.mzXML|P105-3-EA.mzXML|T138-3-EA.mzXML|S296-3-Me.mzXML|R107-3-Me.mzXML|Y230-3-Bu.mzXML|S673-3-Me.mzXML|R416-3-EA.mzXML|R107-3-Bu.mzXML|Y282-3-EA.mzXML",749.167552,0,0,"CCMSLIB00000001672",0,"qTof","0.721566","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=181515&show=true","nan","Positive","1","M+H","12","Isolated","7-OH-staurosporine",125,125,0,"30","Fenical-Jensen-Moore","6.18938",16490100,"nan",0,"LC-ESI",0,"0.00299072",483.205,"G1",181515,"181515"
415.23,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00010129705"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","Jessica Deutsch","nan","S991-3-Me.mzXML|Y239-3-Me.mzXML",467.0535,0,0,"CCMSLIB00010129705",0,"qTof","0.32655100000000004","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=58916&show=true","O=C(N[C@@H](C(C)C)C(N[C@@H](CCCNC(N)=N)C(N/C1=C\\C)=O)=O)[C@H](CC2=CN(C1=O)C3=CC=CC=C23)NC([C@H](CC(C)C)NC(N[C@@H](CC4=CC=CC=C4)C(O)=O)=O)=O","Positive","3","M+2H","6","Isolated","bulbiferamide D",2,2,0,"-1","Vinayak Agarwal","24.1071",72346,"InChI=1S/C42H56N10O8/c1-6-28-39(57)52-22-26(27-15-10-11-17-33(27)52)21-31(37(55)51-34(24(4)5)38(56)47-29(35(53)46-28)16-12-18-45-41(43)44)48-36(54)30(19-23(2)3)49-42(60)50-32(40(58)59)20-25-13-8-7-9-14-25/h6-11,13-15,17,22-24,29-32,34H,12,16,18-21H2,1-5H3,(H,46,53)(H,47,56)(H,48,54)(H,51,55)(H,58,59)(H4,43,44,45)(H2,49,50,60)/b28-6-/t29-,30-,31-,32-,34-/m0/s1",0,"LC-ESI",0,"414.20300000000003",415.23,"G1",58916,"58916"
572.439,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Q768-3-Me.mzXML|T584-3-EA.mzXML",1395.62666666667,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=241057&show=true","","","","","","","",6,6,0,"9","","",760186,"",0,"",0,"",572.439,"G1",241057,"241057"
431.184,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Y260-3-Bu.mzXML|S296-3-Bu.mzXML|H721-3-Bu.mzXML",1063.68,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=111302&show=true","","","","","","","",3,3,0,"-1","","",407355,"",0,"",0,"",431.184,"G1",111302,"111302"
430.21,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000079774"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","VVP/LMS","nan","T798-3-Me.mzXML|T857-3-Bu.mzXML|T859-3-Bu.mzXML|T859-3-Me.mzXML|T850-3-Bu.mzXML|Y234-3-Bu.mzXML|T857-3-EA.mzXML|T857-3-Me.mzXML|T850-3-Me.mzXML|T798-3-EA.mzXML",1371.22045454545,0,0,"CCMSLIB00000079774",0,"qTof","0.062031100000000006","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=98047&show=true","CCCc1cc(=O)oc2cc(C)cc(OC(C)C(=O)NC[C@H]3CC[C@@H](CC3)C(=O)O)c12","Positive","1","M+H","6","NIH Natural Product Library","MLS001140846-01!4-[[2-(7-methyl-2-oxo-4-propylchromen-5-yl)oxypropanoylamino]methyl]cyclohexane-1-carboxylic acid",22,22,0,"-1","Dorrestein","30.218000000000004",2133380,"InChI=1S/C24H31NO6/c1-4-5-18-12-21(26)31-20-11-14(2)10-19(22(18)20)30-15(3)23(27)25-13-16-6-8-17(9-7-16)24(28)29/h10-12,15-17H,4-9,13H2,1-3H3,(H,25,27)(H,28,29)/t15?,16-,17-",0,"LC-ESI",0,"0.0130005",430.21,"G1",98047,"98047"
743.436,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S103-3-EA.mzXML|R699-3-EA.mzXML|S237-3-Me.mzXML|H898-3-EA.mzXML|Y678-3-EA.mzXML|H646-3-EA.mzXML|Y331-3-Me.mzXML|neg-3-EA.mzXML",1420.534,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=312119&show=true","","","","","","","",10,10,0,"-1","","",784190,"",0,"",0,"",743.436,"G1",312119,"312119"
842.174,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Q768-3-Bu.mzXML|R416-3-EA.mzXML|H962-3-Bu.mzXML",978.100666666667,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=330005&show=true","","","","","","","",3,3,0,"-1","","",1092090,"",0,"",0,"",842.174,"G1",330005,"330005"
590.329,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T859-3-EA.mzXML|T850-3-EA.mzXML|T800-3-EA.mzXML|T857-3-EA.mzXML|S299-3-EA.mzXML|X814-3-EA.mzXML|T798-3-EA.mzXML|X481-3-EA.mzXML",1425.1752173913,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=249297&show=true","","","","","","","",23,23,0,"9","","",2278630,"",0,"",0,"",590.329,"G1",249297,"249297"
795.201,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T250-3-Me.mzXML|H962-3-Bu.mzXML|Y282-3-EA.mzXML|Y282-3-Me.mzXML",957.53,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=320130&show=true","","","","","","","",4,4,0,"-1","","",2511340,"",0,"",0,"",795.201,"G1",320130,"320130"
795.273,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Q748-3-Bu.mzXML|X482-3-Bu.mzXML",955.791,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=320138&show=true","","","","","","","",3,3,0,"-1","","",142273,"",0,"",0,"",795.273,"G1",320138,"320138"
640.215,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T859-3-EA.mzXML|T850-3-EA.mzXML|T800-3-EA.mzXML|T857-3-EA.mzXML|S299-3-EA.mzXML|T798-3-EA.mzXML|X481-3-EA.mzXML",966.853777777778,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=273039&show=true","","","","","","","",18,18,0,"10","","",780627,"",0,"",0,"",640.215,"G1",273039,"273039"
734.426,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000078671"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","Jenan Kharbush","nan","X814-3-Bu.mzXML|X814-3-Me.mzXML",1226.51142857143,0,0,"CCMSLIB00000078671",0,"Ion Trap","0.0548914","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=309824&show=true"," ","Positive","3","M+H","7","Commercial","16:0 PC (1,2-dihexadecanoyl-sn-glycero-3-phosphocholine)",7,7,0,"-1","Aluwihare","5.40186",678432," ",0,"LC-ESI",0,"0.00396729",734.426,"G1",309824,"309824"
814.665,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","R425-3-EA.mzXML|R416-3-Bu.mzXML",1044.55,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=323421&show=true","","","","","","","",2,2,0,"-1","","",1152860,"",0,"",0,"",814.665,"G1",323421,"323421"
735.331,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T124-3-Me.mzXML|Y280-3-Me.mzXML|Q748-3-Me.mzXML",574.43475,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=309997&show=true","","","","","","","",4,4,0,"-1","","",338281,"",0,"",0,"",735.331,"G1",309997,"309997"
